"time","signal"
"06SEP17:11:00",1439.8566667
"06SEP17:11:30",1457.51
"06SEP17:12:00",1495.1816667
"06SEP17:12:30",1503.121667
"06SEP17:13:00",1505.07
"06SEP17:13:30",1538.22
"06SEP17:14:00",1536.206667
"06SEP17:14:30",1578.526667
"06SEP17:15:00",1613.655
"06SEP17:15:30",1648.313333
"06SEP17:16:00",1488.92
"06SEP17:16:30",1641.525
"06SEP17:17:00",1743.376667
"06SEP17:17:30",1758.975
"06SEP17:18:00",1668.69
"06SEP17:18:30",1794.5
"06SEP17:19:00",1921.436667
"06SEP17:19:30",1804.793333
"06SEP17:20:00",1688.331667
"06SEP17:20:30",1605.722
"06SEP17:21:00",1511.042
"06SEP17:21:30",1429.2183333
"06SEP17:22:00",948.6466667
"06SEP17:22:30",778.0183333
"06SEP17:23:00",777.9133333
"06SEP17:23:30",973.815
"07SEP17:00:00",1037.0333333
"07SEP17:00:30",1025.3133333
"07SEP17:01:00",1030.8216667
"07SEP17:01:30",1024.0433333
"07SEP17:02:00",1031.25
"07SEP17:02:30",1019.36
"07SEP17:03:00",967.15
"07SEP17:03:30",972.3
"07SEP17:04:00",976.6833333
"07SEP17:04:30",972.23
"07SEP17:05:00",966.8083333
"07SEP17:05:30",957.88
"07SEP17:06:00",984.7416667
"07SEP17:06:30",1028.25
"07SEP17:07:00",1020.3583333
"07SEP17:07:30",1033.11
"07SEP17:08:00",986.2916667
"07SEP17:08:30",1137.6283333
"07SEP17:09:00",1143.2133333
"07SEP17:09:30",1110.2633333
"07SEP17:10:00",1097.1466667
"07SEP17:10:30",1223.055
"07SEP17:11:00",1142.24
"07SEP17:11:30",1470.1333333
"07SEP17:12:00",1471.8233333
"07SEP17:12:30",1411.75
"07SEP17:13:00",1400.4416667
"07SEP17:13:30",1440.955
"07SEP17:14:00",1402.4733333
"07SEP17:14:30",1440.5916667
"07SEP17:15:00",1463.11
"07SEP17:15:30",1509.983333
"07SEP17:16:00",1493.8033333
"07SEP17:16:30",1521.501667
"07SEP17:17:00",1525.428333
"07SEP17:17:30",1551.936667
"07SEP17:18:00",1552.841667
"07SEP17:18:30",1616.728333
"07SEP17:19:00",1634.346667
"07SEP17:19:30",1660.291667
"07SEP17:20:00",1694.531667
"07SEP17:20:30",1724.275
"07SEP17:21:00",1696.481667
"07SEP17:21:30",1616.306667
"07SEP17:22:00",1006.5016667
"07SEP17:22:30",822.64
"07SEP17:23:00",801.1083333
"07SEP17:23:30",1022.675
"08SEP17:00:00",1058.2716667
"08SEP17:00:30",1047.935
"08SEP17:01:00",1034.2916667
"08SEP17:01:30",1053.5716667
"08SEP17:02:00",1073.92
"08SEP17:02:30",1071.4916667
"08SEP17:03:00",980.6
"08SEP17:03:30",1017.7533333
"08SEP17:04:00",1015.3966667
"08SEP17:04:30",992.6283333
"08SEP17:05:00",1021.4933333
"08SEP17:05:30",996.1166667
"08SEP17:06:00",1080.5166667
"08SEP17:06:30",1074.85
"08SEP17:07:00",1034.94
"08SEP17:07:30",1066.0433333
"08SEP17:08:00",1043.96
"08SEP17:08:30",1033.06
"08SEP17:09:00",1112.82
"08SEP17:09:30",1087.8983333
"08SEP17:10:00",1148.6666667
"08SEP17:10:30",1294.9633333
"08SEP17:11:00",1167.5
"08SEP17:11:30",1390.0316667
"08SEP17:12:00",1427.0933333
"08SEP17:12:30",1423.1133333
"08SEP17:13:00",1354.7116667
"08SEP17:13:30",1340.3633333
"08SEP17:14:00",1398.835
"08SEP17:14:30",1369.515
"08SEP17:15:00",1441.7983333
"08SEP17:15:30",1461.3433333
"08SEP17:16:00",1460.4333333
"08SEP17:16:30",1491.2916667
"08SEP17:17:00",1517.308333
"08SEP17:17:30",1504.16
"08SEP17:18:00",1537.236667
"08SEP17:18:30",1565.88
"08SEP17:19:00",1594.39
"08SEP17:19:30",1598.431667
"08SEP17:20:00",1669.13
"08SEP17:20:30",1657.203333
"08SEP17:21:00",1656.72
"08SEP17:21:30",1668.393333
"08SEP17:22:00",1006.1266667
"08SEP17:22:30",800.6116667
"08SEP17:23:00",797.4933333
"08SEP17:23:30",992.5516667
"11SEP17:00:00",900.7733333
"11SEP17:00:30",921.1016667
"11SEP17:01:00",915.3716667
"11SEP17:01:30",945.59
"11SEP17:02:00",931.6333333
"11SEP17:02:30",907.6583333
"11SEP17:03:00",913.0516667
"11SEP17:03:30",961.225
"11SEP17:04:00",918.9716667
"11SEP17:04:30",926.3266667
"11SEP17:05:00",924.6133333
"11SEP17:05:30",959.3633333
"11SEP17:06:00",994.8283333
"11SEP17:06:30",974.695
"11SEP17:07:00",982.4766667
"11SEP17:07:30",1122.47
"11SEP17:08:00",1167.06
"11SEP17:08:30",1146.1833333
"11SEP17:09:00",1132.89
"11SEP17:09:30",1011.4066667
"11SEP17:10:00",1103.0633333
"11SEP17:10:30",1242.5833333
"11SEP17:11:00",1240.0716667
"11SEP17:11:30",1414.8266667
"11SEP17:12:00",1538.446667
"11SEP17:12:30",1472.155
"11SEP17:13:00",1438.5983333
"11SEP17:13:30",1380.475
"11SEP17:14:00",1399.705
"11SEP17:14:30",1381.14
"11SEP17:15:00",1372.7416667
"11SEP17:15:30",1394.735
"11SEP17:16:00",1391.5466667
"11SEP17:16:30",1384.0733333
"11SEP17:17:00",1397.3183333
"11SEP17:17:30",1381.8333333
"11SEP17:18:00",1437.7983333
"11SEP17:18:30",1397.6783333
"11SEP17:19:00",1435.2516667
"11SEP17:19:30",1413.05
"11SEP17:20:00",1391.2216667
"11SEP17:20:30",1415.7966667
"11SEP17:21:00",1380.545
"11SEP17:21:30",1352.435
"11SEP17:22:00",942.8283333
"11SEP17:22:30",812.2233333
"11SEP17:23:00",785.345
"11SEP17:23:30",992.9
"12SEP17:00:00",1045.0883333
"12SEP17:00:30",1038.9816667
"12SEP17:01:00",1080.1716667
"12SEP17:01:30",1088.3233333
"12SEP17:02:00",1036.7216667
"12SEP17:02:30",1033.425
"12SEP17:03:00",993.19
"12SEP17:03:30",980.66
"12SEP17:04:00",1023.7516667
"12SEP17:04:30",1007.6716667
"12SEP17:05:00",995.56
"12SEP17:05:30",979.2866667
"12SEP17:06:00",975.77
"12SEP17:06:30",986.6433333
"12SEP17:07:00",1015.2366667
"12SEP17:07:30",1083.8116667
"12SEP17:08:00",1105.9716667
"12SEP17:08:30",1059.7016667
"12SEP17:09:00",1051.06
"12SEP17:09:30",954.565
"12SEP17:10:00",1050.2466667
"12SEP17:10:30",1161.055
"12SEP17:11:00",1124.0716667
"12SEP17:11:30",1500.773333
"12SEP17:12:00",1520.786667
"12SEP17:12:30",1553.115
"12SEP17:13:00",1493.6316667
"12SEP17:13:30",1448.4433333
"12SEP17:14:00",1432.7616667
"12SEP17:14:30",1470.5383333
"12SEP17:15:00",1458.7366667
"12SEP17:15:30",1500.955
"12SEP17:16:00",1510.22
"12SEP17:16:30",1529.018333
"12SEP17:17:00",1488.0066667
"12SEP17:17:30",1495.2183333
"12SEP17:18:00",1509.465
"12SEP17:18:30",1527.921667
"12SEP17:19:00",1518.418333
"12SEP17:19:30",1544.781667
"12SEP17:20:00",1559.53
"12SEP17:20:30",1585.001667
"12SEP17:21:00",1590.056667
"12SEP17:21:30",1586.303333
"12SEP17:22:00",985.3616667
"12SEP17:22:30",780.8333333
"12SEP17:23:00",783.1016667
"12SEP17:23:30",999.0516667
"13SEP17:00:00",1054.7733333
"13SEP17:00:30",1067.1883333
"13SEP17:01:00",1068.8133333
"13SEP17:01:30",1069.38
"13SEP17:02:00",1070.255
"13SEP17:02:30",1065.6533333
"13SEP17:03:00",975.1283333
"13SEP17:03:30",945.51
"13SEP17:04:00",968.27
"13SEP17:04:30",956.4216667
"13SEP17:05:00",976.7183333
"13SEP17:05:30",991.2
"13SEP17:06:00",1001.5466667
"13SEP17:06:30",1003.7633333
"13SEP17:07:00",998.8816667
"13SEP17:07:30",1095.44
"13SEP17:08:00",1150.9366667
"13SEP17:08:30",1115.5033333
"13SEP17:09:00",1048.38
"13SEP17:09:30",964.305
"13SEP17:10:00",1020.9
"13SEP17:10:30",1220.4616667
"13SEP17:11:00",1136.5066667
"13SEP17:11:30",1438.5233333
"13SEP17:12:00",1535.7
"13SEP17:12:30",1467.6583333
"13SEP17:13:00",1432.8966667
"13SEP17:13:30",1435.335
"13SEP17:14:00",1470.765
"13SEP17:14:30",1471.2533333
"13SEP17:15:00",1514.571667
"13SEP17:15:30",1593.543333
"13SEP17:16:00",1424.42
"13SEP17:16:30",1479.365
"13SEP17:17:00",1574.43
"13SEP17:17:30",1641.405
"13SEP17:18:00",1713.008333
"13SEP17:18:30",1723.896667
"13SEP17:19:00",1774.69
"13SEP17:19:30",1804.001667
"13SEP17:20:00",1765.255
"13SEP17:20:30",1737.66
"13SEP17:21:00",1732.07
"13SEP17:21:30",1616.616667
"13SEP17:22:00",1006.3883333
"13SEP17:22:30",812.4916667
"13SEP17:23:00",795.8283333
"13SEP17:23:30",1006.1233333
"14SEP17:00:00",1036.4616667
"14SEP17:00:30",1030.5616667
"14SEP17:01:00",1030.1333333
"14SEP17:01:30",1018.24
"14SEP17:02:00",1035.7833333
"14SEP17:02:30",1027.625
"14SEP17:03:00",975.07
"14SEP17:03:30",966.2716667
"14SEP17:04:00",964.0033333
"14SEP17:04:30",960.2416667
"14SEP17:05:00",994.895
"14SEP17:05:30",1006.3733333
"14SEP17:06:00",991.5816667
"14SEP17:06:30",1024.1366667
"14SEP17:07:00",1032.24
"14SEP17:07:30",1114.5483333
"14SEP17:08:00",1174.7166667
"14SEP17:08:30",1136.8533333
"14SEP17:09:00",1061.2166667
"14SEP17:09:30",945.2466667
"14SEP17:10:00",1024.935
"14SEP17:10:30",1236.2316667
"14SEP17:11:00",1209.3516667
"14SEP17:11:30",1503.76
"14SEP17:12:00",1534.195
"14SEP17:12:30",1571.7
"14SEP17:13:00",1539.746667
"14SEP17:13:30",1467.8933333
"14SEP17:14:00",1461.1566667
"14SEP17:14:30",1473.3766667
"14SEP17:15:00",1444.7766667
"14SEP17:15:30",1428.5066667
"14SEP17:16:00",1489.7233333
"14SEP17:16:30",1500.786667
"14SEP17:17:00",1545.78
"14SEP17:17:30",1627.41
"14SEP17:18:00",1751.108333
"14SEP17:18:30",1751.163333
"14SEP17:19:00",1758.971667
"14SEP17:19:30",1828.418333
"14SEP17:20:00",1910.256667
"14SEP17:20:30",1954.4
"14SEP17:21:00",1850.198333
"14SEP17:21:30",1767.156667
"14SEP17:22:00",999.2133333
"14SEP17:22:30",812.3383333
"14SEP17:23:00",801.6066667
"14SEP17:23:30",1031.2683333
"15SEP17:00:00",1060.515
"15SEP17:00:30",1059.3966667
"15SEP17:01:00",1054.4983333
"15SEP17:01:30",1051.46
"15SEP17:02:00",1056.2466667
"15SEP17:02:30",1020.3116667
"15SEP17:03:00",952.075
"15SEP17:03:30",953.1116667
"15SEP17:04:00",955.755
"15SEP17:04:30",991.3483333
"15SEP17:05:00",968.6533333
"15SEP17:05:30",949.8933333
"15SEP17:06:00",966.9033333
"15SEP17:06:30",956.6083333
"15SEP17:07:00",982.6033333
"15SEP17:07:30",1030.0966667
"15SEP17:08:00",1009.0383333
"15SEP17:08:30",993.6916667
"15SEP17:09:00",949.09
"15SEP17:09:30",1049.145
"15SEP17:10:00",1174.9933333
"15SEP17:10:30",1326.5216667
"15SEP17:11:00",1222.89
"15SEP17:11:30",1399.7283333
"15SEP17:12:00",1502.263333
"15SEP17:12:30",1449.9916667
"15SEP17:13:00",1433.9916667
"15SEP17:13:30",1399.7316667
"15SEP17:14:00",1457.6016667
"15SEP17:14:30",1517.913333
"15SEP17:15:00",1541.491667
"15SEP17:15:30",1604.543333
"15SEP17:16:00",1583.923333
"15SEP17:16:30",1630.831667
"15SEP17:17:00",1620.746667
"15SEP17:17:30",1639.695
"15SEP17:18:00",1673.141667
"15SEP17:18:30",1758.993333
"15SEP17:19:00",1767.535
"15SEP17:19:30",1799.721667
"15SEP17:20:00",1819.273333
"15SEP17:20:30",1757.381667
"15SEP17:21:00",1744.446667
"15SEP17:21:30",1659.625
"15SEP17:22:00",1016.18
"15SEP17:22:30",827.6016667
"15SEP17:23:00",1016.8233333
"15SEP17:23:30",1060.8566667
"18SEP17:00:00",1133.625
"18SEP17:00:30",1058.7466667
"18SEP17:01:00",1013.2366667
"18SEP17:01:30",1018.9166667
"18SEP17:02:00",1017.2783333
"18SEP17:02:30",1006.2433333
"18SEP17:03:00",955.9783333
"18SEP17:03:30",927.205
"18SEP17:04:00",930.6833333
"18SEP17:04:30",935.885
"18SEP17:05:00",928.455
"18SEP17:05:30",924.355
"18SEP17:06:00",946.6916667
"18SEP17:06:30",935.2883333
"18SEP17:07:00",952.3933333
"18SEP17:07:30",1072.545
"18SEP17:08:00",1164.7483333
"18SEP17:08:30",1206.4716667
"18SEP17:09:00",1298.9316667
"18SEP17:09:30",1278.05
"18SEP17:10:00",1601.43
"18SEP17:10:30",1757.32
"18SEP17:11:00",1624.533333
"18SEP17:11:30",1676.525
"18SEP17:12:00",1641.888333
"18SEP17:12:30",1620.351667
"18SEP17:13:00",1580.205
"18SEP17:13:30",1530.391667
"18SEP17:14:00",1544.693333
"18SEP17:14:30",1577.855
"18SEP17:15:00",1630.578333
"18SEP17:15:30",1735.918333
"18SEP17:16:00",1768.616667
"18SEP17:16:30",1777.891667
"18SEP17:17:00",1784.353333
"18SEP17:17:30",1793.601667
"18SEP17:18:00",1846.466667
"18SEP17:18:30",1896.941667
"18SEP17:19:00",1895.731667
"18SEP17:19:30",1891.108333
"18SEP17:20:00",1936.76
"18SEP17:20:30",1917.686667
"18SEP17:21:00",1914.011667
"18SEP17:21:30",1844.515
"18SEP17:22:00",1023.73
"18SEP17:22:30",828.4833333
"18SEP17:23:00",1034.9783333
"18SEP17:23:30",1069.3016667
"19SEP17:00:00",1063.905
"19SEP17:00:30",1057.8733333
"19SEP17:01:00",1057.7966667
"19SEP17:01:30",1056.33
"19SEP17:02:00",1045.1266667
"19SEP17:02:30",1050.3983333
"19SEP17:03:00",1004.1016667
"19SEP17:03:30",978.595
"19SEP17:04:00",998.6733333
"19SEP17:04:30",988.9983333
"19SEP17:05:00",984.795
"19SEP17:05:30",991.89
"19SEP17:06:00",990.775
"19SEP17:06:30",989.2516667
"19SEP17:07:00",997.545
"19SEP17:07:30",998.005
"19SEP17:08:00",1000.235
"19SEP17:08:30",1142.6433333
"19SEP17:09:00",1161.66
"19SEP17:09:30",1133.885
"19SEP17:10:00",1247.51
"19SEP17:10:30",1340.6066667
"19SEP17:11:00",1534.703333
"19SEP17:11:30",1636.626667
"19SEP17:12:00",1562.933333
"19SEP17:12:30",1510.26
"19SEP17:13:00",1520.966667
"19SEP17:13:30",1510.221667
"19SEP17:14:00",1514.175
"19SEP17:14:30",1548.728333
"19SEP17:15:00",1581.633333
"19SEP17:15:30",1624.506667
"19SEP17:16:00",1679.326667
"19SEP17:16:30",1710.113333
"19SEP17:17:00",1768.293333
"19SEP17:17:30",1781.885
"19SEP17:18:00",1803.445
"19SEP17:18:30",1857.173333
"19SEP17:19:00",1857.331667
"19SEP17:19:30",1857.96
"19SEP17:20:00",1866.108333
"19SEP17:20:30",1888.346667
"19SEP17:21:00",1857.123333
"19SEP17:21:30",1889.413333
"19SEP17:22:00",1067.94
"19SEP17:22:30",853.1366667
"19SEP17:23:00",1063.9666667
"19SEP17:23:30",1097.0066667
"20SEP17:00:00",1098.2583333
"20SEP17:00:30",1093.8966667
"20SEP17:01:00",1077.5883333
"20SEP17:01:30",1081.2766667
"20SEP17:02:00",1063.3833333
"20SEP17:02:30",1073.815
"20SEP17:03:00",1026.37
"20SEP17:03:30",1003.2816667
"20SEP17:04:00",1009.7583333
"20SEP17:04:30",1009.2766667
"20SEP17:05:00",1002.9083333
"20SEP17:05:30",1016.755
"20SEP17:06:00",1001.15
"20SEP17:06:30",1037.5283333
"20SEP17:07:00",1035.37
"20SEP17:07:30",1030.045
"20SEP17:08:00",1039.8733333
"20SEP17:08:30",1051.1666667
"20SEP17:09:00",1175.515
"20SEP17:09:30",1167.2216667
"20SEP17:10:00",1224.0533333
"20SEP17:10:30",1401.055
"20SEP17:11:00",1458.6966667
"20SEP17:11:30",1560.57
"20SEP17:12:00",1529.166667
"20SEP17:12:30",1463.1683333
"20SEP17:13:00",1421.17
"20SEP17:13:30",1465.41
"20SEP17:14:00",1524.621667
"20SEP17:14:30",1566.256667
"20SEP17:15:00",1660.703333
"20SEP17:15:30",1712.54
"20SEP17:16:00",1514.231667
"20SEP17:16:30",1607.195
"20SEP17:17:00",1791.215
"20SEP17:17:30",1849.185
"20SEP17:18:00",1994.095
"20SEP17:18:30",2043.558333
"20SEP17:19:00",2010.4
"20SEP17:19:30",2049.413333
"20SEP17:20:00",1924.5
"20SEP17:20:30",1989.115
"20SEP17:21:00",1912.34
"20SEP17:21:30",1870.043333
"20SEP17:22:00",1087.185
"20SEP17:22:30",835.5633333
"20SEP17:23:00",1051.8583333
"20SEP17:23:30",1094.6633333
